Scenarios,Camps Name,Mu,delta_D,alpha,delta_R,lambda_C,lambda_S,omega,Supply,Optimal Allocated Aid
Scenario 56,Camp 1,2,50,0.5,2,428.4,2882.1,455.2197583,11358,380
Scenario 56,Camp 2,2,50,0.5,2,642.6,2860.68,682.3002569,11358,572
Scenario 56,Camp 3,2,50,0.5,2,1071,2817.84,1136.460926,11358,952
Scenario 56,Camp 4,2,50,0.5,2,4282.8,4500.96,4541.392386,11358,3806
Scenario 56,Camp 5,2,50,0.5,2,2483.6,742.52,2634.003249,11358,2206
Scenario 56,Camp 6,2,50,0.5,2,1698.4,2074,1801.587719,11358,1510
Scenario 56,Camp 7,2,50,0.5,2,2174.4,1628.42,2306.210486,11358,1932
Scenario 56,Camp 1,2,50,0.5,2,428.4,2882.1,455.2197583,15144,455.2197583
Scenario 56,Camp 2,2,50,0.5,2,642.6,2860.68,682.3002569,15144,682.3002569
Scenario 56,Camp 3,2,50,0.5,2,1071,2817.84,1136.460926,15144,1184.479985
Scenario 56,Camp 4,2,50,0.5,2,4282.8,4500.96,4541.392386,15144,5122
Scenario 56,Camp 5,2,50,0.5,2,2483.6,742.52,2634.003249,15144,3052
Scenario 56,Camp 6,2,50,0.5,2,1698.4,2074,1801.587719,15144,2016
Scenario 56,Camp 7,2,50,0.5,2,2174.4,1628.42,2306.210486,15144,2632
Scenario 56,Camp 1,2,50,0.5,2,428.4,2882.1,455.2197583,18930,792
Scenario 56,Camp 2,2,50,0.5,2,642.6,2860.68,682.3002569,18930,1092
Scenario 56,Camp 3,2,50,0.5,2,1071,2817.84,1136.460926,18930,1688
Scenario 56,Camp 4,2,50,0.5,2,4282.8,4500.96,4541.392386,18930,6260
Scenario 56,Camp 5,2,50,0.5,2,2483.6,742.52,2634.003249,18930,3470
Scenario 56,Camp 6,2,50,0.5,2,1698.4,2074,1801.587719,18930,2504
Scenario 56,Camp 7,2,50,0.5,2,2174.4,1628.42,2306.210486,18930,3124
Scenario 57,Camp 1,6,20,0.5,2,428.4,2882.1,-6.85269146,3786,116
Scenario 57,Camp 2,6,20,0.5,2,642.6,2860.68,-10.25530153,3786,206
Scenario 57,Camp 3,6,20,0.5,2,1071,2817.84,-17.06047781,3786,358
Scenario 57,Camp 4,6,20,0.5,2,4282.8,4500.96,-68.08005031,3786,1302
Scenario 57,Camp 5,6,20,0.5,2,2483.6,742.52,-39.49969635,3786,646
Scenario 57,Camp 6,6,20,0.5,2,1698.4,2074,-27.02676198,3786,528
Scenario 57,Camp 7,6,20,0.5,2,2174.4,1628.42,-34.58804236,3786,630
Scenario 57,Camp 1,6,20,0.5,2,428.4,2882.1,-6.85269146,5048,256
Scenario 57,Camp 2,6,20,0.5,2,642.6,2860.68,-10.25530153,5048,352
Scenario 57,Camp 3,6,20,0.5,2,1071,2817.84,-17.06047781,5048,520
Scenario 57,Camp 4,6,20,0.5,2,4282.8,4500.96,-68.08005031,5048,1668
Scenario 57,Camp 5,6,20,0.5,2,2483.6,742.52,-39.49969635,5048,780
Scenario 57,Camp 6,6,20,0.5,2,1698.4,2074,-27.02676198,5048,684
Scenario 57,Camp 7,6,20,0.5,2,2174.4,1628.42,-34.58804236,5048,788
Scenario 57,Camp 1,6,20,0.5,2,428.4,2882.1,-6.85269146,6310,392
Scenario 57,Camp 2,6,20,0.5,2,642.6,2860.68,-10.25530153,6310,498
Scenario 57,Camp 3,6,20,0.5,2,1071,2817.84,-17.06047781,6310,682
Scenario 57,Camp 4,6,20,0.5,2,4282.8,4500.96,-68.08005031,6310,2034
Scenario 57,Camp 5,6,20,0.5,2,2483.6,742.52,-39.49969635,6310,914
Scenario 57,Camp 6,6,20,0.5,2,1698.4,2074,-27.02676198,6310,842
Scenario 57,Camp 7,6,20,0.5,2,2174.4,1628.42,-34.58804236,6310,948
Scenario 58,Camp 1,6,30,0.5,2,428.4,2882.1,22.29977987,3786,52
Scenario 58,Camp 2,6,30,0.5,2,642.6,2860.68,33.37243008,3786,150
Scenario 58,Camp 3,6,30,0.5,2,1071,2817.84,55.51758777,3786,320
Scenario 58,Camp 4,6,30,0.5,2,4282.8,4500.96,221.5436291,3786,1342
Scenario 58,Camp 5,6,30,0.5,2,2483.6,742.52,128.5384784,3786,720
Scenario 58,Camp 6,6,30,0.5,2,1698.4,2074,87.94950802,3786,534
Scenario 58,Camp 7,6,30,0.5,2,2174.4,1628.42,112.5551523,3786,668
Scenario 58,Camp 1,6,30,0.5,2,428.4,2882.1,22.29977987,5048,190
Scenario 58,Camp 2,6,30,0.5,2,642.6,2860.68,33.37243008,5048,296
Scenario 58,Camp 3,6,30,0.5,2,1071,2817.84,55.51758777,5048,480
Scenario 58,Camp 4,6,30,0.5,2,4282.8,4500.96,221.5436291,5048,1706
Scenario 58,Camp 5,6,30,0.5,2,2483.6,742.52,128.5384784,5048,856
Scenario 58,Camp 6,6,30,0.5,2,1698.4,2074,87.94950802,5048,692
Scenario 58,Camp 7,6,30,0.5,2,2174.4,1628.42,112.5551523,5048,828
Scenario 58,Camp 1,6,30,0.5,2,428.4,2882.1,22.29977987,6310,328
Scenario 58,Camp 2,6,30,0.5,2,642.6,2860.68,33.37243008,6310,442
Scenario 58,Camp 3,6,30,0.5,2,1071,2817.84,55.51758777,6310,644
Scenario 58,Camp 4,6,30,0.5,2,4282.8,4500.96,221.5436291,6310,2072
Scenario 58,Camp 5,6,30,0.5,2,2483.6,742.52,128.5384784,6310,990
Scenario 58,Camp 6,6,30,0.5,2,1698.4,2074,87.94950802,6310,848
Scenario 58,Camp 7,6,30,0.5,2,2174.4,1628.42,112.5551523,6310,986
Scenario 59,Camp 1,6,40,0.5,2,428.4,2882.1,42.98378744,3786,42.98378744
Scenario 59,Camp 2,6,40,0.5,2,642.6,2860.68,64.32679827,3786,106
Scenario 59,Camp 3,6,40,0.5,2,1071,2817.84,107.0125448,3786,286
Scenario 59,Camp 4,6,40,0.5,2,4282.8,4500.96,427.0348999,3786,1356
Scenario 59,Camp 5,6,40,0.5,2,2483.6,742.52,247.7634608,3786,770
Scenario 59,Camp 6,6,40,0.5,2,1698.4,2074,169.5264698,3786,534
Scenario 59,Camp 7,6,40,0.5,2,2174.4,1628.42,216.9549103,3786,691.0162126
Scenario 59,Camp 1,6,40,0.5,2,428.4,2882.1,42.98378744,5048,144
Scenario 59,Camp 2,6,40,0.5,2,642.6,2860.68,64.32679827,5048,256
Scenario 59,Camp 3,6,40,0.5,2,1071,2817.84,107.0125448,5048,454
Scenario 59,Camp 4,6,40,0.5,2,4282.8,4500.96,427.0348999,5048,1734
Scenario 59,Camp 5,6,40,0.5,2,2483.6,742.52,247.7634608,5048,910
Scenario 59,Camp 6,6,40,0.5,2,1698.4,2074,169.5264698,5048,696
Scenario 59,Camp 7,6,40,0.5,2,2174.4,1628.42,216.9549103,5048,854
Scenario 59,Camp 1,6,40,0.5,2,428.4,2882.1,42.98378744,6310,282
Scenario 59,Camp 2,6,40,0.5,2,642.6,2860.68,64.32679827,6310,402
Scenario 59,Camp 3,6,40,0.5,2,1071,2817.84,107.0125448,6310,616
Scenario 59,Camp 4,6,40,0.5,2,4282.8,4500.96,427.0348999,6310,2100
Scenario 59,Camp 5,6,40,0.5,2,2483.6,742.52,247.7634608,6310,1044
Scenario 59,Camp 6,6,40,0.5,2,1698.4,2074,169.5264698,6310,854
Scenario 59,Camp 7,6,40,0.5,2,2174.4,1628.42,216.9549103,6310,1012
Scenario 6,Camp 1,2,30,0.25,1,428.4,2882.1,312.449604,11358,362
Scenario 6,Camp 2,2,30,0.25,1,642.6,2860.68,468.3110546,11358,556
Scenario 6,Camp 3,2,30,0.25,1,1071,2817.84,780.0337304,11358,946
Scenario 6,Camp 4,2,30,0.25,1,4282.8,4500.96,3117.079667,11358,3822
Scenario 6,Camp 5,2,30,0.25,1,2483.6,742.52,1807.903231,11358,2216
Scenario 6,Camp 6,2,30,0.25,1,1698.4,2074,1236.557419,11358,1514
Scenario 6,Camp 7,2,30,0.25,1,2174.4,1628.42,1582.915811,11358,1942
Scenario 6,Camp 1,2,30,0.25,1,428.4,2882.1,312.449604,15144,776
Scenario 6,Camp 2,2,30,0.25,1,642.6,2860.68,468.3110546,15144,994
Scenario 6,Camp 3,2,30,0.25,1,1071,2817.84,780.0337304,15144,1432
Scenario 6,Camp 4,2,30,0.25,1,4282.8,4500.96,3117.079667,15144,4920
Scenario 6,Camp 5,2,30,0.25,1,2483.6,742.52,1807.903231,15144,2618
Scenario 6,Camp 6,2,30,0.25,1,1698.4,2074,1236.557419,15144,1986
Scenario 6,Camp 7,2,30,0.25,1,2174.4,1628.42,1582.915811,15144,2418
Scenario 6,Camp 1,2,30,0.25,1,428.4,2882.1,312.449604,18930,1190
Scenario 6,Camp 2,2,30,0.25,1,642.6,2860.68,468.3110546,18930,1432
Scenario 6,Camp 3,2,30,0.25,1,1071,2817.84,780.0337304,18930,1918
Scenario 6,Camp 4,2,30,0.25,1,4282.8,4500.96,3117.079667,18930,6018
Scenario 6,Camp 5,2,30,0.25,1,2483.6,742.52,1807.903231,18930,3022
Scenario 6,Camp 6,2,30,0.25,1,1698.4,2074,1236.557419,18930,2458
Scenario 6,Camp 7,2,30,0.25,1,2174.4,1628.42,1582.915811,18930,2892
Scenario 60,Camp 1,6,50,0.5,2,428.4,2882.1,59.02755015,3786,59.02755015
Scenario 60,Camp 2,6,50,0.5,2,642.6,2860.68,88.33687157,3786,88.33687157
Scenario 60,Camp 3,6,50,0.5,2,1071,2817.84,146.9551366,3786,254
Scenario 60,Camp 4,6,50,0.5,2,4282.8,4500.96,586.4263126,3786,1352.635578
Scenario 60,Camp 5,6,50,0.5,2,2483.6,742.52,340.2415417,3786,802
Scenario 60,Camp 6,6,50,0.5,2,1698.4,2074,232.8024773,3786,528
Scenario 60,Camp 7,6,50,0.5,2,2174.4,1628.42,297.9336538,3786,702
Scenario 60,Camp 1,6,50,0.5,2,428.4,2882.1,59.02755015,5048,108
Scenario 60,Camp 2,6,50,0.5,2,642.6,2860.68,88.33687157,5048,226
Scenario 60,Camp 3,6,50,0.5,2,1071,2817.84,146.9551366,5048,432
Scenario 60,Camp 4,6,50,0.5,2,4282.8,4500.96,586.4263126,5048,1756
Scenario 60,Camp 5,6,50,0.5,2,2483.6,742.52,340.2415417,5048,950
Scenario 60,Camp 6,6,50,0.5,2,1698.4,2074,232.8024773,5048,700
Scenario 60,Camp 7,6,50,0.5,2,2174.4,1628.42,297.9336538,5048,876
Scenario 60,Camp 1,6,50,0.5,2,428.4,2882.1,59.02755015,6310,246
Scenario 60,Camp 2,6,50,0.5,2,642.6,2860.68,88.33687157,6310,372
Scenario 60,Camp 3,6,50,0.5,2,1071,2817.84,146.9551366,6310,594
Scenario 60,Camp 4,6,50,0.5,2,4282.8,4500.96,586.4263126,6310,2122
Scenario 60,Camp 5,6,50,0.5,2,2483.6,742.52,340.2415417,6310,1084
Scenario 60,Camp 6,6,50,0.5,2,1698.4,2074,232.8024773,6310,858
Scenario 60,Camp 7,6,50,0.5,2,2174.4,1628.42,297.9336538,6310,1034
Scenario 61,Camp 1,1,20,0.75,2,428.4,2882.1,1458.772896,22716,762
Scenario 61,Camp 2,1,20,0.75,2,642.6,2860.68,2187.309595,22716,1142
Scenario 61,Camp 3,1,20,0.75,2,1071,2817.84,3644.38273,22716,1904
Scenario 61,Camp 4,1,20,0.75,2,4282.8,4500.96,14568.34868,22716,7612
Scenario 61,Camp 5,1,20,0.75,2,2483.6,742.52,8448.914302,22716,4414
Scenario 61,Camp 6,1,20,0.75,2,1698.4,2074,5778.294065,22716,3018
Scenario 61,Camp 7,1,20,0.75,2,2174.4,1628.42,7397.264055,22716,3864
Scenario 61,Camp 1,1,20,0.75,2,428.4,2882.1,1458.772896,30288,1016
Scenario 61,Camp 2,1,20,0.75,2,642.6,2860.68,2187.309595,30288,1524
Scenario 61,Camp 3,1,20,0.75,2,1071,2817.84,3644.38273,30288,2538
Scenario 61,Camp 4,1,20,0.75,2,4282.8,4500.96,14568.34868,30288,10148
Scenario 61,Camp 5,1,20,0.75,2,2483.6,742.52,8448.914302,30288,5886
Scenario 61,Camp 6,1,20,0.75,2,1698.4,2074,5778.294065,30288,4024
Scenario 61,Camp 7,1,20,0.75,2,2174.4,1628.42,7397.264055,30288,5152
Scenario 61,Camp 1,1,20,0.75,2,428.4,2882.1,1458.772896,37860,1270
Scenario 61,Camp 2,1,20,0.75,2,642.6,2860.68,2187.309595,37860,1904
Scenario 61,Camp 3,1,20,0.75,2,1071,2817.84,3644.38273,37860,3172
Scenario 61,Camp 4,1,20,0.75,2,4282.8,4500.96,14568.34868,37860,12686
Scenario 61,Camp 5,1,20,0.75,2,2483.6,742.52,8448.914302,37860,7356
Scenario 61,Camp 6,1,20,0.75,2,1698.4,2074,5778.294065,37860,5032
Scenario 61,Camp 7,1,20,0.75,2,2174.4,1628.42,7397.264055,37860,6440
Scenario 62,Camp 1,1,30,0.75,2,428.4,2882.1,1632.676802,22716,762
Scenario 62,Camp 2,1,30,0.75,2,642.6,2860.68,2448.064154,22716,1142
Scenario 62,Camp 3,1,30,0.75,2,1071,2817.84,4078.838562,22716,1904
Scenario 62,Camp 4,1,30,0.75,2,4282.8,4500.96,16305.07737,22716,7612
Scenario 62,Camp 5,1,30,0.75,2,2483.6,742.52,9456.130163,22716,4414
Scenario 62,Camp 6,1,30,0.75,2,1698.4,2074,6467.138717,22716,3018
Scenario 62,Camp 7,1,30,0.75,2,2174.4,1628.42,8279.110103,22716,3864
Scenario 62,Camp 1,1,30,0.75,2,428.4,2882.1,1632.676802,30288,1016
Scenario 62,Camp 2,1,30,0.75,2,642.6,2860.68,2448.064154,30288,1524
Scenario 62,Camp 3,1,30,0.75,2,1071,2817.84,4078.838562,30288,2538
Scenario 62,Camp 4,1,30,0.75,2,4282.8,4500.96,16305.07737,30288,10148
Scenario 62,Camp 5,1,30,0.75,2,2483.6,742.52,9456.130163,30288,5886
Scenario 62,Camp 6,1,30,0.75,2,1698.4,2074,6467.138717,30288,4024
Scenario 62,Camp 7,1,30,0.75,2,2174.4,1628.42,8279.110103,30288,5152
Scenario 62,Camp 1,1,30,0.75,2,428.4,2882.1,1632.676802,37860,1270
Scenario 62,Camp 2,1,30,0.75,2,642.6,2860.68,2448.064154,37860,1904
Scenario 62,Camp 3,1,30,0.75,2,1071,2817.84,4078.838562,37860,3172
Scenario 62,Camp 4,1,30,0.75,2,4282.8,4500.96,16305.07737,37860,12686
Scenario 62,Camp 5,1,30,0.75,2,2483.6,742.52,9456.130163,37860,7356
Scenario 62,Camp 6,1,30,0.75,2,1698.4,2074,6467.138717,37860,5032
Scenario 62,Camp 7,1,30,0.75,2,2174.4,1628.42,8279.110103,37860,6440
Scenario 63,Camp 1,1,40,0.75,2,428.4,2882.1,1756.063587,22716,762
Scenario 63,Camp 2,1,40,0.75,2,642.6,2860.68,2633.072457,22716,1142
Scenario 63,Camp 3,1,40,0.75,2,1071,2817.84,4387.08988,22716,1904
Scenario 63,Camp 4,1,40,0.75,2,4282.8,4500.96,17537.30598,22716,7612
Scenario 63,Camp 5,1,40,0.75,2,2483.6,742.52,10170.76119,22716,4414
Scenario 63,Camp 6,1,40,0.75,2,1698.4,2074,6955.881776,22716,3018
Scenario 63,Camp 7,1,40,0.75,2,2174.4,1628.42,8904.789831,22716,3864
Scenario 63,Camp 1,1,40,0.75,2,428.4,2882.1,1756.063587,30288,1016
Scenario 63,Camp 2,1,40,0.75,2,642.6,2860.68,2633.072457,30288,1524
Scenario 63,Camp 3,1,40,0.75,2,1071,2817.84,4387.08988,30288,2538
Scenario 63,Camp 4,1,40,0.75,2,4282.8,4500.96,17537.30598,30288,10148
Scenario 63,Camp 5,1,40,0.75,2,2483.6,742.52,10170.76119,30288,5886
Scenario 63,Camp 6,1,40,0.75,2,1698.4,2074,6955.881776,30288,4024
Scenario 63,Camp 7,1,40,0.75,2,2174.4,1628.42,8904.789831,30288,5152
Scenario 63,Camp 1,1,40,0.75,2,428.4,2882.1,1756.063587,37860,1270
Scenario 63,Camp 2,1,40,0.75,2,642.6,2860.68,2633.072457,37860,1904
Scenario 63,Camp 3,1,40,0.75,2,1071,2817.84,4387.08988,37860,3172
Scenario 63,Camp 4,1,40,0.75,2,4282.8,4500.96,17537.30598,37860,12686
Scenario 63,Camp 5,1,40,0.75,2,2483.6,742.52,10170.76119,37860,7356
Scenario 63,Camp 6,1,40,0.75,2,1698.4,2074,6955.881776,37860,5032
Scenario 63,Camp 7,1,40,0.75,2,2174.4,1628.42,8904.789831,37860,6440
Scenario 64,Camp 1,1,50,0.75,2,428.4,2882.1,1851.769813,22716,762
Scenario 64,Camp 2,1,50,0.75,2,642.6,2860.68,2776.576046,22716,1142
Scenario 64,Camp 3,1,50,0.75,2,1071,2817.84,4626.188178,22716,1904
Scenario 64,Camp 4,1,50,0.75,2,4282.8,4500.96,18493.09675,22716,7612
Scenario 64,Camp 5,1,50,0.75,2,2483.6,742.52,10725.07208,22716,4414
Scenario 64,Camp 6,1,50,0.75,2,1698.4,2074,7334.980344,22716,3018
Scenario 64,Camp 7,1,50,0.75,2,2174.4,1628.42,9390.104733,22716,3864
Scenario 64,Camp 1,1,50,0.75,2,428.4,2882.1,1851.769813,30288,1016
Scenario 64,Camp 2,1,50,0.75,2,642.6,2860.68,2776.576046,30288,1524
Scenario 64,Camp 3,1,50,0.75,2,1071,2817.84,4626.188178,30288,2538
Scenario 64,Camp 4,1,50,0.75,2,4282.8,4500.96,18493.09675,30288,10148
Scenario 64,Camp 5,1,50,0.75,2,2483.6,742.52,10725.07208,30288,5886
Scenario 64,Camp 6,1,50,0.75,2,1698.4,2074,7334.980344,30288,4024
Scenario 64,Camp 7,1,50,0.75,2,2174.4,1628.42,9390.104733,30288,5152
Scenario 64,Camp 1,1,50,0.75,2,428.4,2882.1,1851.769813,37860,1270
Scenario 64,Camp 2,1,50,0.75,2,642.6,2860.68,2776.576046,37860,1904
Scenario 64,Camp 3,1,50,0.75,2,1071,2817.84,4626.188178,37860,3172
Scenario 64,Camp 4,1,50,0.75,2,4282.8,4500.96,18493.09675,37860,12686
Scenario 64,Camp 5,1,50,0.75,2,2483.6,742.52,10725.07208,37860,7356
Scenario 64,Camp 6,1,50,0.75,2,1698.4,2074,7334.980344,37860,5032
Scenario 64,Camp 7,1,50,0.75,2,2174.4,1628.42,9390.104733,37860,6440
Scenario 65,Camp 1,2,20,0.75,2,428.4,2882.1,384.6900626,11358,380
Scenario 65,Camp 2,2,20,0.75,2,642.6,2860.68,576.5877332,11358,572
Scenario 65,Camp 3,2,20,0.75,2,1071,2817.84,960.3827969,11358,952
Scenario 65,Camp 4,2,20,0.75,2,4282.8,4500.96,3837.769537,11358,3806
Scenario 65,Camp 5,2,20,0.75,2,2483.6,742.52,2225.902668,11358,2206
Scenario 65,Camp 6,2,20,0.75,2,1698.4,2074,1522.457845,11358,1510
Scenario 65,Camp 7,2,20,0.75,2,2174.4,1628.42,1948.896637,11358,1932
Scenario 65,Camp 1,2,20,0.75,2,428.4,2882.1,384.6900626,15144,534
Scenario 65,Camp 2,2,20,0.75,2,642.6,2860.68,576.5877332,15144,788
Scenario 65,Camp 3,2,20,0.75,2,1071,2817.84,960.3827969,15144,1294
Scenario 65,Camp 4,2,20,0.75,2,4282.8,4500.96,3837.769537,15144,5070
Scenario 65,Camp 5,2,20,0.75,2,2483.6,742.52,2225.902668,15144,2884
Scenario 65,Camp 6,2,20,0.75,2,1698.4,2074,1522.457845,15144,2016
Scenario 65,Camp 7,2,20,0.75,2,2174.4,1628.42,1948.896637,15144,2558
Scenario 65,Camp 1,2,20,0.75,2,428.4,2882.1,384.6900626,18930,948
Scenario 65,Camp 2,2,20,0.75,2,642.6,2860.68,576.5877332,18930,1226
Scenario 65,Camp 3,2,20,0.75,2,1071,2817.84,960.3827969,18930,1780
Scenario 65,Camp 4,2,20,0.75,2,4282.8,4500.96,3837.769537,18930,6166
Scenario 65,Camp 5,2,20,0.75,2,2483.6,742.52,2225.902668,18930,3288
Scenario 65,Camp 6,2,20,0.75,2,1698.4,2074,1522.457845,18930,2488
Scenario 65,Camp 7,2,20,0.75,2,2174.4,1628.42,1948.896637,18930,3034
Scenario 66,Camp 1,2,30,0.75,2,428.4,2882.1,471.7432639,11358,380
Scenario 66,Camp 2,2,30,0.75,2,642.6,2860.68,707.0663,11358,572
Scenario 66,Camp 3,2,30,0.75,2,1071,2817.84,1177.712032,11358,952
Scenario 66,Camp 4,2,30,0.75,2,4282.8,4500.96,4706.235237,11358,3806
Scenario 66,Camp 5,2,30,0.75,2,2483.6,742.52,2729.611945,11358,2206
Scenario 66,Camp 6,2,30,0.75,2,1698.4,2074,1866.981508,11358,1510
Scenario 66,Camp 7,2,30,0.75,2,2174.4,1628.42,2389.921004,11358,1932
Scenario 66,Camp 1,2,30,0.75,2,428.4,2882.1,471.7432639,15144,471.7432639
Scenario 66,Camp 2,2,30,0.75,2,642.6,2860.68,707.0663,15144,707.0663
Scenario 66,Camp 3,2,30,0.75,2,1071,2817.84,1177.712032,15144,1177.712032
Scenario 66,Camp 4,2,30,0.75,2,4282.8,4500.96,4706.235237,15144,5087.478404
Scenario 66,Camp 5,2,30,0.75,2,2483.6,742.52,2729.611945,15144,3074
Scenario 66,Camp 6,2,30,0.75,2,1698.4,2074,1866.981508,15144,1996
Scenario 66,Camp 7,2,30,0.75,2,2174.4,1628.42,2389.921004,15144,2630
Scenario 66,Camp 1,2,30,0.75,2,428.4,2882.1,471.7432639,18930,754
Scenario 66,Camp 2,2,30,0.75,2,642.6,2860.68,707.0663,18930,1060
Scenario 66,Camp 3,2,30,0.75,2,1071,2817.84,1177.712032,18930,1668
Scenario 66,Camp 4,2,30,0.75,2,4282.8,4500.96,4706.235237,18930,6280
Scenario 66,Camp 5,2,30,0.75,2,2483.6,742.52,2729.611945,18930,3512
Scenario 66,Camp 6,2,30,0.75,2,1698.4,2074,1866.981508,18930,2510
Scenario 66,Camp 7,2,30,0.75,2,2174.4,1628.42,2389.921004,18930,3146
Scenario 67,Camp 1,2,40,0.75,2,428.4,2882.1,533.5084932,11358,380
Scenario 67,Camp 2,2,40,0.75,2,642.6,2860.68,799.6423164,11358,572
Scenario 67,Camp 3,2,40,0.75,2,1071,2817.84,1331.909578,11358,952
Scenario 67,Camp 4,2,40,0.75,2,4282.8,4500.96,5322.421457,11358,3806
Scenario 67,Camp 5,2,40,0.75,2,2483.6,742.52,3086.999364,11358,2206
Scenario 67,Camp 6,2,40,0.75,2,1698.4,2074,2111.424937,11358,1510
Scenario 67,Camp 7,2,40,0.75,2,2174.4,1628.42,2702.832773,11358,1932
Scenario 67,Camp 1,2,40,0.75,2,428.4,2882.1,533.5084932,15144,508
Scenario 67,Camp 2,2,40,0.75,2,642.6,2860.68,799.6423164,15144,762
Scenario 67,Camp 3,2,40,0.75,2,1071,2817.84,1331.909578,15144,1270
Scenario 67,Camp 4,2,40,0.75,2,4282.8,4500.96,5322.421457,15144,5074
Scenario 67,Camp 5,2,40,0.75,2,2483.6,742.52,3086.999364,15144,2942
Scenario 67,Camp 6,2,40,0.75,2,1698.4,2074,2111.424937,15144,2012
Scenario 67,Camp 7,2,40,0.75,2,2174.4,1628.42,2702.832773,15144,2576
Scenario 67,Camp 1,2,40,0.75,2,428.4,2882.1,533.5084932,18930,616
Scenario 67,Camp 2,2,40,0.75,2,642.6,2860.68,799.6423164,18930,942
Scenario 67,Camp 3,2,40,0.75,2,1071,2817.84,1331.909578,18930,1586
Scenario 67,Camp 4,2,40,0.75,2,4282.8,4500.96,5322.421457,18930,6362
Scenario 67,Camp 5,2,40,0.75,2,2483.6,742.52,3086.999364,18930,3672
Scenario 67,Camp 6,2,40,0.75,2,1698.4,2074,2111.424937,18930,2524
Scenario 67,Camp 7,2,40,0.75,2,2174.4,1628.42,2702.832773,18930,3228
Scenario 68,Camp 1,2,50,0.75,2,428.4,2882.1,581.4173271,11358,380
Scenario 68,Camp 2,2,50,0.75,2,642.6,2860.68,871.4498534,11358,572
Scenario 68,Camp 3,2,50,0.75,2,1071,2817.84,1451.514487,11358,952
Scenario 68,Camp 4,2,50,0.75,2,4282.8,4500.96,5800.37262,11358,3806
Scenario 68,Camp 5,2,50,0.75,2,2483.6,742.52,3364.210583,11358,2206
Scenario 68,Camp 6,2,50,0.75,2,1698.4,2074,2301.02999,11358,1510
Scenario 68,Camp 7,2,50,0.75,2,2174.4,1628.42,2945.545996,11358,1932
Scenario 68,Camp 1,2,50,0.75,2,428.4,2882.1,581.4173271,15144,508
Scenario 68,Camp 2,2,50,0.75,2,642.6,2860.68,871.4498534,15144,762
Scenario 68,Camp 3,2,50,0.75,2,1071,2817.84,1451.514487,15144,1270
Scenario 68,Camp 4,2,50,0.75,2,4282.8,4500.96,5800.37262,15144,5074
Scenario 68,Camp 5,2,50,0.75,2,2483.6,742.52,3364.210583,15144,2942
Scenario 68,Camp 6,2,50,0.75,2,1698.4,2074,2301.02999,15144,2012
Scenario 68,Camp 7,2,50,0.75,2,2174.4,1628.42,2945.545996,15144,2576
Scenario 68,Camp 1,2,50,0.75,2,428.4,2882.1,581.4173271,18930,581.4173271
Scenario 68,Camp 2,2,50,0.75,2,642.6,2860.68,871.4498534,18930,871.4498534
Scenario 68,Camp 3,2,50,0.75,2,1071,2817.84,1451.514487,18930,1508
Scenario 68,Camp 4,2,50,0.75,2,4282.8,4500.96,5800.37262,18930,6391.132819
Scenario 68,Camp 5,2,50,0.75,2,2483.6,742.52,3364.210583,18930,3782
Scenario 68,Camp 6,2,50,0.75,2,1698.4,2074,2301.02999,18930,2520
Scenario 68,Camp 7,2,50,0.75,2,2174.4,1628.42,2945.545996,18930,3276
Scenario 69,Camp 1,6,20,0.75,2,428.4,2882.1,25.64451507,3786,44
Scenario 69,Camp 2,6,20,0.75,2,642.6,2860.68,38.37794773,3786,144
Scenario 69,Camp 3,6,20,0.75,2,1071,2817.84,63.84464891,3786,314
Scenario 69,Camp 4,6,20,0.75,2,4282.8,4500.96,254.7728708,3786,1346
Scenario 69,Camp 5,6,20,0.75,2,2483.6,742.52,147.8179142,3786,730
Scenario 69,Camp 6,6,20,0.75,2,1698.4,2074,101.1410201,3786,536
Scenario 69,Camp 7,6,20,0.75,2,2174.4,1628.42,129.4372553,3786,672
Scenario 69,Camp 1,6,20,0.75,2,428.4,2882.1,25.64451507,5048,184
Scenario 69,Camp 2,6,20,0.75,2,642.6,2860.68,38.37794773,5048,290
Scenario 69,Camp 3,6,20,0.75,2,1071,2817.84,63.84464891,5048,476
Scenario 69,Camp 4,6,20,0.75,2,4282.8,4500.96,254.7728708,5048,1710
Scenario 69,Camp 5,6,20,0.75,2,2483.6,742.52,147.8179142,5048,864
Scenario 69,Camp 6,6,20,0.75,2,1698.4,2074,101.1410201,5048,692
Scenario 69,Camp 7,6,20,0.75,2,2174.4,1628.42,129.4372553,5048,832
Scenario 69,Camp 1,6,20,0.75,2,428.4,2882.1,25.64451507,6310,322
Scenario 69,Camp 2,6,20,0.75,2,642.6,2860.68,38.37794773,6310,436
Scenario 69,Camp 3,6,20,0.75,2,1071,2817.84,63.84464891,6310,638
Scenario 69,Camp 4,6,20,0.75,2,4282.8,4500.96,254.7728708,6310,2076
Scenario 69,Camp 5,6,20,0.75,2,2483.6,742.52,147.8179142,6310,998
Scenario 69,Camp 6,6,20,0.75,2,1698.4,2074,101.1410201,6310,850
Scenario 69,Camp 7,6,20,0.75,2,2174.4,1628.42,129.4372553,6310,990
Scenario 7,Camp 1,2,40,0.25,1,428.4,2882.1,374.2148333,11358,374.2148333
Scenario 7,Camp 2,2,40,0.25,1,642.6,2860.68,560.887071,11358,560.887071
